뉴스 식별자,일자,언론사,기고자,제목,본문,URL
01100201.20170511002755001,20170511,국민일보,이종선 기자,"[단독]“홍준표, 미국으로 떠나 휴식” 한국당 ‘강한 野’ ‘협력’ 고민","대선에서 패배한 홍준표 전 자유한국당 대선 후보가 이번 주말쯤 출국할 것으로 알려졌다. 
 
 홍 전 후보 측근은 10일 “홍 전 후보와 부인 이순삼 여사가 이번 주말쯤 미국으로 떠나 한 달쯤 체류할 예정”이라고 말했다. 홍 전 후보 부부는 미국 로스앤젤레스(LA)에서 비행기 조종사 교육을 받고 있는 차남 정현(34)씨 집을 찾을 예정이다. 정현씨는 지..",http://news.kmib.co.kr/article/view.asp?arcid=0923745502&code=11121100
01100201.20170511050001001,20170511,국민일보,권지혜 기자,전북 “될 사람 밀어주자” 호남 특유 심리 표출,"문재인 대통령은 9일 19대 대선 개표 결과 전국 17개 시 도 가운데 전북에서 가장 많은 표를 얻었다. 문 대통령의 전북 득표율은 64.84%로 전국 평균(41.08%)을 크게 웃돌았다. 광주(61.14%), 전남(59.87%)과 비교해도 높다. 
 
 전북 표심의 문 대통령 쏠림 현상은 정권교체에 대한 열망이 표출된 결과라는 해석이 많다. 국민의당 ..",http://news.kmib.co.kr/article/view.asp?arcid=0923745269&code=11121100
01100201.20170511050003002,20170511,국민일보,하윤해 기자,"文, 역대 최다 557만표 차 승리 전국서 고른 지지 받아","이번 19대 대통령 선거에서도 민심은 절묘했다. 
 
 문재인 대통령은 1987년 대통령직선제 도입 이후 최다 표차로 승리를 거뒀다. 그러나 문 대통령이 얻은 득표율 41.08%는 7번의 역대 직선제 대선 중 세 번째로 낮았다. 민심은 문 대통령에게 압승이라는 선물을 주면서도 조심할 것을 당부했다. 
 
 이번 5 9대선의 최종 개표 결과 문 대통령이 ..",http://news.kmib.co.kr/article/view.asp?arcid=0923745353&code=11121100
01100201.20170511050044001,20170511,국민일보,박효진 기자,"개표방송서 올림머리하고 '그네' 타고 있는 여성, 혹시?","SBS 개표방송 대구지역에 등장한 여성의 뒷모습이 박근혜 전 대통령을 연상시켰다. 
 
9일 방송된 SBS 대선 개표방송 ‘2017국민의 선택’은 화려한 그래픽과 영화 패러디 장면으로 시청자에게 웃음을 줬다. 
 
 
 
 
 
전국 개표상황을 각 지역구 특색에 맞게 선보였는데 그 중 시청자에게 가장 화제가 된 장면은 대구지역의 득표 현황이었다. 
 
..",http://news.kmib.co.kr/article/view.asp?arcid=0011458214&code=61111111&cp=kd
01100201.20170511051555001,20170511,국민일보,정건희 기자,"문재인 대통령, 軍통수권자로 안보태세 점검 등 ‘숨 가쁜 첫날’","문재인 대통령은 취임 첫날인 10일 군 통수권 행사를 시작으로 하루 종일 숨 가쁜 일정을 소화했다. 
 
 문 대통령은 오전 8시9분 중앙선거관리위원회가 전체위원회의를 열어 제19대 대통령 당선인 결정안을 의결함과 동시에 공식 임기를 시작했다. 문 대통령은 첫 공식 일정으로 안보태세 점검을 택했다. 서울 서대문구 홍은동 자택에서 군 통수권자 자격으로 이..",http://news.kmib.co.kr/article/view.asp?arcid=0923745461&code=11121100
01100101.20170511081249001,20170511,경향신문,곽희양 기자 huiyang@kyunghyang.com,[오늘은 이런 경향] 5월11일 문재인 정부가 바꾸겠다고 한 것들,"경향신문의 특종과 기획, 해설과 분석 등 ‘독자적인 시각’을 모아 전해드립니다. 경향(京鄕) 각지 소식과 삶에 필요한 여러 정보, 시대의 경향(傾向)도 담아냅니다. 
뉴스 브리핑 [오늘은 이런 경향] 5월11일입니다.




문재인 정부가 출범했습니다. 새로운 대한민국을 열겠다고 한 문 대통령의 취임 일성대로 그가 대선 때 한 공약들이 얼마나, 어떻게 ..",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201705110810092&code=940100
01100101.20170511094936001,20170511,경향신문,박순봉 기자 gabgu@kyunghyang.com,"정우택 “홍준표 당권도전, 모양새 좋지 않아”  한국당 당권투쟁 돌입","자유한국당 정우택 원내대표 겸 대표 권한대행이 11일 홍준표 전 대선후보를 겨냥해 “지금 막 대선에서 떨어졌는데 또 당권에 도전하는 것은 모양새가 좋지 않다”고 말했다. 정 대표 권한대행은 전날 홍 전 후보가 복당시킨 바른정당 탈당파에 대해서도 “재검토해야 한다”며 날을 세운 바 있다. 한국당 내 당권투쟁이 본격화하는 모습이다.

정 대표 권한대행은 이..",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201705110948001&code=910100
01100501.20170511115005009,20170511,문화일보,김윤희,<문재인 시대 개막>“복당 재논의” “지도부 총사퇴” 대선 후유증 휩싸인 野,"- 자유한국당



조만간 치를 全大의식 기싸움

정우택 “복당 반대의견 많다”

洪, 내일 출국해 全大전 귀국



자유한국당이 이번 대선에서 24% 득표율을 기록한 홍준표 전 경남지사의 책임론을 놓고 논란을 벌이고 있다. 홍 전 지사에 대한 평가는 다음 달 말에 치러질 전당대회의 당권 경쟁문제와 직결되기 때문에, 이를 둘러싼 당내 논란과 내홍은 점차..",
01100501.20170511143006013,20170511,문화일보,손기은,"대법, 이미 사퇴한 홍준표 ‘경남지사 당선 무효소송’ 각하","홍준표 전 자유한국당 대선후보의 2014년 경남지사 재선을 무효로 해달라는 소송이 각하됐다.



대법원 2부(주심 박상옥 대법관)는 11일 유권자 2명이 경남 선거관리위원장을 상대로 제기한 시 도지사 선거무효 소송을 각하했다. 각하는 법원이 소송 요건 미비 등을 이유로 주장을 아예 검토하지 않고 종결하는 처분이다. 



원고들은 전자개표기를 사용한 ..",
01100501.20170511143006007,20170511,문화일보,박영수,도지사 공백 전남 경남 내년 6월까지 ‘代行체제’,"이낙연 홍준표지사 중도 사퇴 

보궐선거 않고 부지사 체제로



조기 대선 이후 2곳의 광역 지방자치단체가 부단체장 권한대행 체제로 전환됐다. 단체장이 국무총리 후보에 지명된 전남도와 대통령 선거 출마 후 사퇴한 경남도가 그곳이다. 내년 6월 지방선거까지 약 1년간 관리형 행정이 불가피해졌다.



이낙연 전남지사는 11일 오전 전남도청에서 기자회견을..",
01100501.20170511143006005,20170511,문화일보,김창희,대망론 잃고 권역별로 쪼개진 충청票心,"세종은 文, 충남내륙 洪 선택 

대전은 수도권과 동조화 현상



충청 표심이 권역별로 쪼개지며 예전보다 복잡한 양상을 나타내고 있다. 세종시, 충남 내륙, 대전 등이 각기 다른 투표 양상을 보이며 ‘한가지의 경향성’ 대신 ‘권역별 분화 현상’이 뚜렷해지고 있다. 



11일 중앙선거관리위원회에 따르면 중앙부처 공무원 가족들과 30 40대 젊은층이 ..",
01100501.20170511143006004,20170511,문화일보,김기현,"‘진보’로 바뀐 부산, 개발사업 탄력받나","文 득표 1위 야당 손들어줘 

내년 지방선거 지각변동 예고



부산의 이번 대선 표심은 내년 지방선거에 지각변동을 예고하고 있다. 더불어민주당 문재인 대통령의 득표율은 38.7%로 자유한국당 홍준표 후보(32%)를 제치고 군사정권 이후 처음으로 진보정당이 1위를 차지했다. 이전까지 부산에서는 보수당 후보에게 압도적인 표를 몰아줬었다. 따라서 내년 ..",
01100201.20170511150844001,20170511,국민일보,최민우 인턴기자,"홍준표 ""문재인정권은 친노폐족, 바른정당은 패션좌파""","홍준표 자유한국당 전 대선후보가 11일 자신의 소셜네트워크서비스(SNS)를 통해 자유한국당의 쇄신을 강조하며 바른정당은 와해될 것이라고 주장했다.   
 
홍 전 후보는 이날 오후 페이스북을 통해 ""패션좌파에 불과한 바른정당의 배신정치는 지방선거 총선을 통해 앞으로 자연스럽게 국민 여러분들이 정리해 줄 것으로 본다""며 ""자유한국당도 다시 국민적 신뢰를 ..",http://news.kmib.co.kr/article/view.asp?arcid=0011460176&code=61111111&cp=kd
01101001.20170511155808001,20170511,한겨레,김일우,TK에서 문재인이 1등한 6개 지역은?,"제19대 대통령선거에서 경북의 6개 지역은 홍준표 자유한국당 후보보다 문재인 당선인에게 더 많은 표를 준 것으로 나타났다. 

 11일 <한겨레>가 중앙선거관리위원회 선거통계시스템을 통해 대구(139곳)와 경북(332곳)의 읍면동 471곳의 개표 결과를 분석한 결과, 경북의 5개 동과 1개 읍 등 모두 6곳에서 문 당선인이 홍준표 자유한국당 후보보다 더..",http://www.hani.co.kr/arti/society/area/794327.html
01100201.20170511172144001,20170511,국민일보,박재찬 백상현,"개신교인, 문 안 홍 순으로 투표 “부패,비리 청산 원해”","제19대 대통령 선거에서 개신교 신자는 문재인, 안철수, 홍준표 후보 순으로 표를 많이 던진 것으로 조사됐다. 또 개신교 신자 4명 중 3명은 박근혜 전 대통령 탄핵에 찬성하고, 고고도미사일방어체계(THAAD 사드) 배치에 대해서는 개신교 신자 가운데 53%가 찬성하는 것으로 나타났다. 
 
 
 
 개신교인, 문>안>홍順 지지 
KBS 등 공중파 3사..",http://news.kmib.co.kr/article/view.asp?arcid=0011460872&code=61221111&cp=kd
01101001.20170511172849002,20170511,한겨레,김광수,"문재인, 부산 16곳중 13곳서 이겨 승리 못한 3개구는?","19대 대통령선거에서 자유한국당(옛 새누리당)의 텃밭인 부산에서 3당 합당 뒤 27년 만에 처음으로 자유한국당 후보를 꺾은 문재인 대통령이 부산의 대다수 선거구에서도 승리한 것으로 나타났다.

 11일 중앙선거관리위원회 누리집의 19대 대통령선거 개표 결과를 보면, 문 대통령은 부산의 16개 구 군 가운데 13곳에서 2위 홍준표 자유한국당 후보를 이겼다..",http://www.hani.co.kr/arti/society/area/794348.html
01101001.20170511175847003,20170511,한겨레,,"[한겨레 사설] ‘비검찰 민정수석’ 발탁, 검찰개혁의 마지막 기회다","문재인 대통령이 11일 청와대 민정수석비서관에 조국 서울대 교수를 기용한 것은 검찰 등 권력기관 개혁 공약을 실천하겠다는 의지를 드러낸 것으로 평가할 만하다. 조 신임 수석은 개혁 목소리를 높여온 사회참여형 학자로서 검찰 출신도, 법조인 출신도 아니란 점에서 특별히 검찰개혁, 사법개혁에 거는 각계의 기대가 크다.

 이명박-박근혜 청와대에서 민정수석은 ..",http://www.hani.co.kr/arti/opinion/editorial/794365.html
01101001.20170511175847002,20170511,한겨레,김남일,"박근혜 정치적 고향도, 박정희 출생지 유권자도 마음 돌렸다","박근혜 전 대통령은 1998년 4 2 보궐선거에서 대구 달성에 출마하며 정치에 입문했다. 이후 달성에서만 내리 4선(15 16 17 18대)을 했는데, 2008년 치러진 18대 총선에선 5만7416표 중 5만149표가 박 전 대통령에게 몰렸다. 득표율이 87.3%에 달했다. 2012년 대선에서는 유권자 13만7628명 중 10만9726명이 투표했는데, ..",http://www.hani.co.kr/arti/politics/politics_general/794364.html
01100101.20170511222537002,20170511,경향신문,이용욱 기자 woody@kyunghyang.com,[문재인 정부 출범]한국당 ‘당권 투쟁’ 수면 위로,"ㆍ정우택 “홍준표, 당 대표 도전 모양새 안 좋아” 
ㆍ여의도연구원은 당사로 이전

자유한국당의 당권 투쟁이 본격화하고 있다. 정우택 대표 권한대행이 11일 당권 도전 가능성을 시사한 홍준표 전 대선후보에게 “대선에서 막 떨어졌는데, 당권 도전은 모양새가 좋지 않다”고 공개 발언한 것이 발단이 됐다. 당권을 염두에 둔 정 권한대행의 견제로 당권 문제가 ..",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201705112223025&code=910402
01101001.20170511230815001,20170511,한겨레,이경미,당권 향해 ‘고개드는 친박’,"자유한국당이 대선 패배 이후 당권 경쟁 모드로 전환하면서, 친박근혜계의 ‘홍준표 때리기’가 표면화하고 있다.

 정우택 원내대표는 11일 아침 <문화방송>(MBC) 라디오에서 홍준표 전 대통령 후보의 당대표 선거 출마 가능성에 대해 “당권에 도전하지 않을 것으로 본다. 본인이 ‘이번에 당선이 안 되면 더 이상 정치를 하지 않을 것’이라고 얘기한 적도 있..",http://www.hani.co.kr/arti/politics/assembly/794441.html
01100201.20170512000055004,20170512,국민일보,박재찬 백상현 기자,"개신교인, 문재인-안철수-홍준표 順 찍었다","제19대 대통령 선거에서 개신교 신자는 문재인, 안철수, 홍준표 후보 순으로 표를 많이 던진 것으로 조사됐다. 불교 신자는 홍 후보에게 가장 많은 표를 던졌으며 천주교 신자의 투표성향은 개신교와 비슷했다. 
 
 개신교인, 문>안>홍 順 지지 
 
 KBS 등 지상파 3사가 대선 당일인 지난 9일 전국 주요 도시에서 개신교 신자 690명을 포함, 361..",http://news.kmib.co.kr/article/view.asp?arcid=0923746343&code=23111111
